age_s,dmarried_s,empl_06,salary_06,profit_06,tenure_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
22.0,0.0,1.0,408000.0,0.0,0.9,20.0,47.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,80.0,83510210.0,0.0,0.764977
24.0,0.0,1.0,408000.0,0.0,11.733334,26.0,60.0,1.0,1.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,13410105.0,0.0,0.764977
22.0,1.0,1.0,408000.0,0.0,10.066667,26.0,60.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13410120.0,0.0,0.764977
24.0,0.0,1.0,550000.0,0.0,7.6666665,30.0,84.0,1.0,1.0,11.0,4.0,23.0,1.0,1.0,350000.0,0.0,30.0,70.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,80.0,93510005.0,0.0,0.764977
24.0,0.0,1.0,530000.0,0.0,13.633333,26.0,60.0,1.0,1.0,11.0,4.0,22.0,0.0,1.0,250000.0,0.0,24.0,48.0,0.0,1.0,11.0,selected,1.0,1.0,1.0,80.0,13410105.0,0.0,0.764977
24.0,1.0,1.0,0.0,500000.0,12.766666,7.0,40.0,0.0,0.0,8.0,4.0,23.0,1.0,1.0,0.0,160000.0,12.0,18.0,0.0,0.0,8.0,control,0.0,0.0,1.0,80.0,63110005.0,1.0,0.764977
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,21.0,0.0,1.0,340000.0,0.0,24.0,44.0,0.0,0.0,11.0,control,0.0,1.0,1.0,80.0,63420030.0,1.0,0.764977
24.0,0.0,1.0,150000.0,0.0,4.3,6.0,54.0,0.0,0.0,11.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13410135.0,1.0,0.764977
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,0.0,0.0,1.0,80.0,93510005.0,1.0,0.764977
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,80.0,13410135.0,0.0,0.764977
22.0,0.0,1.0,420000.0,0.0,1.5,20.0,48.0,1.0,1.0,11.0,4.0,20.0,0.0,1.0,0.0,0.0,26.0,72.0,0.0,0.0,10.0,selected,1.0,0.0,1.0,80.0,83510210.0,0.0,0.764977
23.0,0.0,1.0,0.0,750000.0,123.933334,26.0,84.0,0.0,0.0,11.0,4.0,22.0,0.0,1.0,0.0,600000.0,30.0,49.0,0.0,0.0,11.0,control,0.0,0.0,1.0,80.0,13410120.0,0.0,0.764977
21.0,0.0,1.0,300000.0,0.0,18.833334,20.0,40.0,0.0,0.0,7.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,control,1.0,0.0,1.0,80.0,53520005.0,1.0,0.764977
20.0,0.0,1.0,408000.0,0.0,2.2,30.0,82.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13310120.0,1.0,0.764977
23.0,0.0,1.0,60000.0,0.0,0.5,4.0,16.0,0.0,1.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,63420030.0,1.0,0.764977
24.0,1.0,1.0,494000.0,0.0,20.433332,24.0,48.0,0.0,0.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,63110005.0,1.0,0.764977
23.0,0.0,1.0,300000.0,0.0,14.766666,26.0,54.0,0.0,0.0,11.0,4.0,21.0,0.0,1.0,100000.0,0.0,30.0,56.0,1.0,0.0,11.0,control,1.0,1.0,1.0,80.0,13410120.0,1.0,0.764977
20.0,0.0,1.0,381500.0,0.0,0.53333336,18.0,72.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,53520005.0,1.0,0.764977
23.0,1.0,1.0,336000.0,0.0,8.366667,28.0,84.0,0.0,0.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,53520005.0,0.0,0.764977
24.0,0.0,1.0,0.0,67000.0,0.1,6.0,72.0,0.0,0.0,9.0,4.0,22.0,0.0,1.0,250000.0,0.0,26.0,48.0,1.0,1.0,7.0,control,0.0,1.0,1.0,80.0,13310120.0,1.0,0.764977
22.0,0.0,1.0,500000.0,0.0,2.0333333,6.0,48.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13310120.0,1.0,0.764977
26.0,0.0,1.0,408000.0,0.0,6.366667,26.0,48.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,100000.0,0.0,24.0,40.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,80.0,13310120.0,0.0,0.764977
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,80.0,13410105.0,1.0,0.764977
19.0,0.0,1.0,100000.0,0.0,4.0666666,30.0,48.0,0.0,0.0,11.0,4.0,18.0,0.0,1.0,0.0,0.0,24.0,54.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,83510210.0,1.0,0.764977
20.0,1.0,1.0,300000.0,0.0,2.0666666,30.0,36.0,0.0,0.0,8.0,4.0,20.0,0.0,1.0,300000.0,0.0,20.0,20.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,80.0,63420030.0,1.0,0.764977
22.0,0.0,1.0,0.0,50000.0,17.166666,15.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,80.0,13410120.0,0.0,0.764977
27.0,0.0,1.0,381500.0,0.0,0.46666667,26.0,72.0,0.0,0.0,11.0,4.0,25.0,0.0,1.0,360000.0,0.0,30.0,84.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,80.0,13410105.0,1.0,0.764977
23.0,0.0,1.0,437000.0,0.0,1.9333333,30.0,49.0,1.0,0.0,11.0,4.0,22.0,0.0,1.0,0.0,200000.0,30.0,90.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,63420030.0,1.0,0.764977
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,80.0,93510005.0,1.0,0.764977
21.0,1.0,1.0,500000.0,0.0,20.733334,22.0,40.0,1.0,1.0,11.0,4.0,19.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,80.0,83510210.0,0.0,0.764977
24.0,0.0,1.0,0.0,150000.0,2.4666667,8.0,10.0,0.0,0.0,9.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,80.0,93950010.0,1.0,0.764977
20.0,0.0,1.0,300000.0,0.0,0.3,16.0,91.0,1.0,1.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,83520025.0,0.0,0.764977
20.0,0.0,1.0,320000.0,0.0,1.4666667,26.0,48.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,160000.0,0.0,24.0,60.0,0.0,0.0,11.0,control,1.0,1.0,1.0,80.0,53520005.0,0.0,0.764977
23.0,0.0,1.0,0.0,96000.0,1.5333333,16.0,50.0,0.0,0.0,5.0,4.0,21.0,0.0,1.0,0.0,280000.0,26.0,48.0,0.0,0.0,5.0,control,0.0,0.0,1.0,80.0,63110005.0,1.0,0.764977
22.0,0.0,1.0,230000.0,0.0,12.533334,30.0,70.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,63240055.0,0.0,0.764977
25.0,0.0,1.0,408000.0,0.0,1.4666667,26.0,54.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,0.0,9.0,control,1.0,1.0,1.0,80.0,83520025.0,0.0,0.764977
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,80.0,83510210.0,1.0,0.764977
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,80.0,13310120.0,1.0,0.764977
20.0,0.0,1.0,390000.0,0.0,1.1666666,26.0,66.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,210000.0,0.0,24.0,78.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,80.0,63420030.0,1.0,0.764977
22.0,0.0,1.0,0.0,0.0,0.43333334,8.0,72.0,0.0,0.0,6.0,4.0,19.0,0.0,1.0,360000.0,0.0,30.0,60.0,1.0,1.0,5.0,selected,0.0,1.0,1.0,80.0,13410105.0,1.0,0.764977
20.0,0.0,1.0,408000.0,0.0,12.5,26.0,56.0,1.0,1.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13410105.0,0.0,0.764977
22.0,1.0,1.0,450000.0,0.0,1.0333333,30.0,84.0,0.0,0.0,11.0,4.0,20.0,1.0,1.0,0.0,100000.0,30.0,78.0,0.0,0.0,11.0,control,1.0,0.0,1.0,80.0,13410120.0,1.0,0.764977
26.0,0.0,1.0,0.0,680000.0,12.933333,20.0,40.0,0.0,0.0,11.0,4.0,24.0,0.0,1.0,0.0,300000.0,26.0,40.0,0.0,0.0,13.0,selected,0.0,0.0,1.0,80.0,63420030.0,1.0,0.764977
26.0,1.0,1.0,0.0,240000.0,31.466667,26.0,24.0,0.0,0.0,6.0,4.0,25.0,1.0,1.0,0.0,120000.0,26.0,60.0,0.0,0.0,6.0,control,0.0,0.0,1.0,80.0,13410120.0,1.0,0.764977
21.0,1.0,1.0,400000.0,0.0,5.1,26.0,50.0,0.0,0.0,9.0,4.0,19.0,0.0,1.0,0.0,0.0,24.0,48.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,80.0,76140015.0,0.0,0.764977
26.0,0.0,1.0,0.0,120000.0,6.6,5.0,16.0,0.0,0.0,9.0,4.0,24.0,0.0,1.0,360000.0,0.0,30.0,73.0,0.0,1.0,6.0,selected,0.0,1.0,1.0,80.0,13310120.0,0.0,0.764977
24.0,0.0,1.0,280000.0,0.0,1.3666667,28.0,70.0,0.0,0.0,11.0,4.0,22.0,0.0,1.0,360000.0,0.0,30.0,62.0,0.0,0.0,11.0,control,1.0,1.0,1.0,80.0,13410120.0,0.0,0.764977
20.0,0.0,1.0,408000.0,0.0,3.1,26.0,54.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,93950010.0,1.0,0.764977
20.0,0.0,1.0,0.0,85000.0,2.3666666,26.0,56.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,80.0,93510005.0,1.0,0.764977
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,80.0,13410135.0,0.0,0.764977
20.0,0.0,1.0,500000.0,0.0,2.2666667,30.0,70.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,460000.0,0.0,30.0,56.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,80.0,63110005.0,1.0,0.764977
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,22.0,0.0,1.0,0.0,120000.0,30.0,42.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,80.0,13410105.0,1.0,0.764977
23.0,1.0,1.0,0.0,100000.0,45.066666,12.0,12.0,0.0,0.0,5.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,80.0,83520025.0,1.0,0.764977
21.0,1.0,1.0,0.0,70000.0,1.5333333,8.0,6.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,control,0.0,0.0,1.0,80.0,93510005.0,1.0,0.764977
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,18.0,1.0,1.0,40000.0,0.0,24.0,36.0,0.0,0.0,9.0,selected,0.0,1.0,1.0,80.0,13410120.0,1.0,0.764977
23.0,1.0,1.0,360000.0,0.0,6.0666666,28.0,65.0,1.0,0.0,11.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,80.0,13310120.0,1.0,0.764977
26.0,0.0,1.0,400000.0,0.0,8.5,20.0,60.0,0.0,0.0,9.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,80.0,93510005.0,1.0,0.764977
20.0,0.0,1.0,270000.0,0.0,1.0,15.0,63.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,control,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
21.0,0.0,1.0,750000.0,0.0,10.666667,26.0,84.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
27.0,0.0,1.0,240000.0,0.0,2.8666666,12.0,24.0,0.0,0.0,8.0,4.0,25.0,1.0,1.0,280000.0,0.0,26.0,60.0,0.0,0.0,8.0,control,1.0,1.0,1.0,81.0,13120040.0,1.0,0.75
20.0,0.0,1.0,0.0,450000.0,1.8666667,26.0,54.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,81.0,13410130.0,0.0,0.75
24.0,1.0,1.0,360000.0,0.0,4.1666665,20.0,40.0,1.0,0.0,11.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,81.0,13120040.0,1.0,0.75
23.0,1.0,1.0,180000.0,0.0,18.2,12.0,18.0,0.0,0.0,6.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,control,0.0,0.0,1.0,81.0,13120040.0,1.0,0.75
21.0,0.0,1.0,381500.0,0.0,1.8,20.0,48.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,81.0,13410130.0,0.0,0.75
27.0,0.0,1.0,0.0,450000.0,1.8666667,8.0,72.0,0.0,0.0,9.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,81.0,13120040.0,0.0,0.75
23.0,1.0,1.0,0.0,94000.0,7.266667,26.0,18.0,0.0,0.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,81.0,13410130.0,1.0,0.75
21.0,0.0,1.0,250000.0,0.0,25.366667,30.0,56.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,81.0,13120040.0,0.0,0.75
21.0,0.0,1.0,400000.0,0.0,1.6333333,26.0,56.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,350000.0,20.0,60.0,0.0,0.0,10.0,control,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
24.0,0.0,1.0,381500.0,0.0,0.53333336,30.0,84.0,0.0,0.0,10.0,4.0,23.0,0.0,1.0,450000.0,0.0,30.0,86.0,0.0,0.0,11.0,control,1.0,1.0,1.0,81.0,93620005.0,0.0,0.75
25.0,0.0,1.0,240000.0,0.0,5.0,26.0,50.0,0.0,0.0,7.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
23.0,0.0,1.0,381500.0,0.0,1.3,26.0,48.0,0.0,0.0,11.0,4.0,21.0,0.0,1.0,99000.0,0.0,30.0,56.0,0.0,0.0,11.0,control,1.0,1.0,1.0,81.0,13410130.0,1.0,0.75
20.0,0.0,1.0,0.0,63000.0,1.5333333,28.0,36.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,250000.0,26.0,48.0,0.0,0.0,10.0,control,0.0,0.0,1.0,81.0,13120040.0,0.0,0.75
24.0,1.0,1.0,408000.0,0.0,1.3,26.0,15.0,0.0,0.0,11.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,selected,1.0,0.0,1.0,81.0,13410130.0,1.0,0.75
22.0,0.0,1.0,230000.0,0.0,0.0,24.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,390000.0,0.0,26.0,84.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,81.0,93620005.0,1.0,0.75
20.0,0.0,1.0,500000.0,0.0,4.4,26.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,81.0,93620005.0,0.0,0.75
27.0,0.0,1.0,408000.0,0.0,6.5666666,30.0,84.0,0.0,0.0,6.0,4.0,25.0,0.0,1.0,500000.0,0.0,24.0,57.0,0.0,0.0,7.0,control,1.0,1.0,1.0,81.0,13120040.0,1.0,0.75
21.0,0.0,1.0,300000.0,0.0,2.4333334,28.0,56.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,81.0,13120040.0,1.0,0.75
22.0,0.0,1.0,408000.0,0.0,5.1,28.0,84.0,1.0,1.0,11.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,81.0,13120040.0,0.0,0.75
21.0,0.0,1.0,250000.0,0.0,10.033334,24.0,48.0,1.0,1.0,7.0,4.0,20.0,0.0,1.0,210000.0,0.0,20.0,35.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,81.0,93620005.0,1.0,0.75
26.0,1.0,1.0,120000.0,0.0,0.2,15.0,50.0,0.0,0.0,11.0,4.0,24.0,1.0,1.0,0.0,160000.0,26.0,66.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,82.0,63240015.0,1.0,0.75
23.0,1.0,1.0,300000.0,0.0,1.6,24.0,48.0,0.0,0.0,10.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,1.0,0.0,1.0,82.0,63240015.0,1.0,0.75
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,82.0,13120005.0,0.0,0.75
27.0,0.0,1.0,0.0,100000.0,87.63333,30.0,60.0,0.0,0.0,11.0,4.0,25.0,0.0,1.0,0.0,500000.0,30.0,48.0,0.0,0.0,11.0,control,0.0,0.0,1.0,82.0,13120005.0,0.0,0.75
26.0,0.0,1.0,408000.0,0.0,10.433333,24.0,48.0,1.0,1.0,11.0,4.0,25.0,0.0,1.0,0.0,0.0,20.0,50.0,1.0,1.0,11.0,control,1.0,0.0,1.0,82.0,13120005.0,0.0,0.75
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,150000.0,0.0,26.0,66.0,0.0,0.0,9.0,control,0.0,1.0,1.0,82.0,63240015.0,1.0,0.75
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,160000.0,0.0,20.0,25.0,0.0,0.0,10.0,selected,0.0,1.0,1.0,82.0,13120005.0,1.0,0.75
20.0,0.0,1.0,50000.0,0.0,4.5666666,30.0,84.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,82.0,13120005.0,0.0,0.75
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,0.0,0.0,1.0,82.0,63240015.0,1.0,0.75
25.0,1.0,1.0,0.0,200000.0,1.0333333,26.0,48.0,0.0,0.0,11.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,82.0,13120005.0,1.0,0.75
22.0,1.0,1.0,408000.0,0.0,8.6,26.0,70.0,1.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,82.0,63240015.0,1.0,0.75
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,82.0,63240015.0,0.0,0.75
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,82.0,63240015.0,1.0,0.75
20.0,0.0,1.0,90000.0,0.0,5.7,22.0,20.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,100000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,93820040.0,0.0,0.69160306
23.0,0.0,1.0,400000.0,0.0,5.2,20.0,60.0,0.0,0.0,7.0,4.0,21.0,0.0,1.0,230000.0,0.0,24.0,90.0,0.0,1.0,8.0,selected,1.0,1.0,1.0,83.0,63110005.0,1.0,0.69160306
20.0,0.0,1.0,0.0,440000.0,0.8333333,24.0,48.0,0.0,0.0,6.0,4.0,18.0,0.0,1.0,0.0,400000.0,24.0,50.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,83.0,13710005.0,0.0,0.69160306
22.0,0.0,1.0,500000.0,0.0,7.0,26.0,55.0,1.0,1.0,11.0,4.0,20.0,0.0,1.0,0.0,240000.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13410135.0,0.0,0.69160306
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,control,0.0,0.0,1.0,83.0,93510005.0,1.0,0.69160306
20.0,0.0,1.0,340000.0,0.0,1.8,26.0,78.0,0.0,0.0,11.0,4.0,18.0,0.0,1.0,200000.0,0.0,24.0,60.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,13410135.0,1.0,0.69160306
20.0,0.0,1.0,408000.0,0.0,12.233334,24.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,84330005.0,1.0,0.69160306
20.0,0.0,1.0,480000.0,0.0,4.6,18.0,24.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,selected,1.0,0.0,1.0,83.0,84330005.0,0.0,0.69160306
20.0,0.0,1.0,408000.0,0.0,5.4333334,24.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,1.0,0.0,128000.0,8.0,8.0,0.0,0.0,5.0,selected,1.0,0.0,1.0,83.0,93820040.0,0.0,0.69160306
20.0,0.0,1.0,180000.0,0.0,3.0666666,26.0,84.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13420005.0,1.0,0.69160306
20.0,0.0,1.0,0.0,400000.0,1.6666666,26.0,50.0,0.0,0.0,11.0,4.0,18.0,0.0,1.0,0.0,500000.0,30.0,63.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,83.0,13310010.0,1.0,0.69160306
25.0,0.0,1.0,520000.0,0.0,12.366667,26.0,48.0,0.0,0.0,11.0,4.0,23.0,0.0,1.0,360000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,93820040.0,0.0,0.69160306
23.0,0.0,1.0,360000.0,0.0,7.9333334,24.0,54.0,0.0,0.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,93820040.0,0.0,0.69160306
26.0,0.0,1.0,408000.0,0.0,12.8,22.0,48.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,200000.0,0.0,24.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,83.0,13310010.0,0.0,0.69160306
19.0,0.0,1.0,300000.0,0.0,9.133333,30.0,48.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,84330005.0,1.0,0.69160306
20.0,0.0,1.0,320000.0,0.0,0.0,26.0,46.0,0.0,1.0,11.0,4.0,18.0,0.0,1.0,0.0,0.0,24.0,44.0,0.0,0.0,10.0,selected,1.0,0.0,1.0,83.0,84340120.0,0.0,0.69160306
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,23.0,1.0,1.0,0.0,0.0,24.0,60.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,83.0,84330005.0,1.0,0.69160306
21.0,0.0,1.0,240000.0,0.0,14.0,20.0,40.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,1.0,0.0,1.0,83.0,93510005.0,1.0,0.69160306
