age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap,select_dwomen,city_1_0,city_2_0,city_3_0,city_4_0,city_5_0,city_6_0,city_7_0,educ_lb_0_0,educ_lb_2_0,educ_lb_3_0,educ_lb_4_0,educ_lb_5_0,educ_lb_6_0,educ_lb_7_0,educ_lb_8_0,educ_lb_9_0,educ_lb_10_0,educ_lb_11_0,educ_lb_12_0,educ_lb_13_0,educ_lb_14_0,educ_lb_16_0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,13620015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.09999999999999999,0.0,0.26666666666666666,0.20168067226890757,0.0,0.0,1,0.0,1.0,1.0,103.0,63530020.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.0,1.0,550.0,0.0,7.0,52.0,1.0,1.0,9.0,0.36363636363636354,0.0,1.0,0.33999999999999997,0.0,0.8666666666666667,0.5042016806722689,0.0,0.0,0,1.0,1.0,1.0,103.0,63520505.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.0,0.0,1.0,408.0,0.0,26.0,56.0,1.0,1.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,103.0,96170015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,0.0,1.0,500.0,0.0,26.0,43.0,1.0,1.0,11.0,0.6363636363636365,0.0,1.0,0.358,0.0,0.8666666666666667,0.5714285714285714,0.0,0.0,1,1.0,1.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818188,0.0,1.0,0.33199999999999996,0.0,0.8666666666666667,0.40336134453781514,1.0,1.0,0,0.0,1.0,1.0,103.0,13120015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,160.0,0.0,26.0,48.0,0.0,0.0,9.0,0.45454545454545436,0.0,1.0,0.15,0.0,0.8666666666666667,0.7058823529411764,0.0,1.0,0,1.0,1.0,1.0,103.0,63530020.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,9.0,0.45454545454545436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,93510015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.18181818181818188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,93510015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,0.0,1.0,300.0,0.0,26.0,48.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.358,0.0,0.8666666666666667,0.40336134453781514,0.0,1.0,1,1.0,1.0,1.0,103.0,63240050.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,93510040.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0,0.0,1.0,490.0,0.0,30.0,84.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,93510045.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,1.0,1.0,200.0,0.0,26.0,48.0,0.0,0.0,9.0,0.5454545454545452,1.0,1.0,0.0,0.26666666666666666,0.8666666666666667,0.6218487394957983,0.0,0.0,0,1.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.0,0.0,1.0,0.0,400000.0,30.0,56.0,0.0,0.0,5.0,0.5454545454545452,0.0,1.0,0.0,0.2222222222222222,1.0,0.3529411764705882,0.0,0.0,1,0.0,0.0,1.0,103.0,63730045.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,408.0,0.0,26.0,48.0,0.0,1.0,5.0,0.45454545454545436,0.0,1.0,0.24,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,103.0,96170105.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.0,0.0,1.0,408.0,0.0,26.0,56.0,0.0,0.0,10.0,0.18181818181818188,0.0,1.0,0.0,0.18666666666666665,0.4,0.20168067226890757,0.0,0.0,0,1.0,0.0,1.0,103.0,63530020.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,13120015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.5454545454545452,0.0,1.0,0.0,0.39999999999999997,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,0.0,1.0,103.0,13620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.144,0.0,0.4,0.2773109243697479,0.0,0.0,1,0.0,1.0,1.0,103.0,63520505.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.45454545454545436,1.0,1.0,0.0,0.17777777777777776,0.26666666666666666,0.18487394957983191,0.0,0.0,0,0.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0,1.0,1.0,380.0,0.0,26.0,66.0,1.0,1.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,200.0,0.0,20.0,48.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.0,0.19999999999999998,0.7333333333333333,0.3361344537815126,0.0,0.0,0,1.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.0,0.1111111111111111,0.9333333333333333,0.5042016806722689,0.0,0.0,1,0.0,0.0,1.0,103.0,63730045.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,5.0,0.09090909090909083,0.0,1.0,0.0,0.4444444444444444,0.8,0.40336134453781514,0.0,0.0,1,1.0,0.0,1.0,103.0,93510040.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.26999999999999996,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,0.0,1.0,1.0,103.0,63240050.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,440.0,0.0,26.0,48.0,0.0,1.0,7.0,0.45454545454545436,0.0,1.0,0.0,0.27777777777777773,1.0,0.5882352941176471,0.0,0.0,1,1.0,0.0,1.0,103.0,63520505.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,56.0,1.0,1.0,6.0,0.45454545454545436,0.0,1.0,0.358,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,1,1.0,1.0,1.0,103.0,93510055.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,1.0,1.0,408.0,0.0,26.0,72.0,1.0,0.0,8.0,0.18181818181818188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,0.0,1.0,800.0,0.0,30.0,72.0,1.0,1.0,11.0,0.45454545454545436,0.0,1.0,0.24,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,103.0,93510045.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.0,0.0,1.0,408.0,0.0,30.0,60.0,0.0,0.0,10.0,0.09090909090909083,0.0,1.0,0.0,0.0,0.4,0.05042016806722689,0.0,0.0,1,1.0,0.0,1.0,103.0,96170015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,0.0,240000.0,26.0,48.0,0.0,0.0,3.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,63530020.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0.0,1.0,381.5,0.0,26.0,48.0,0.0,1.0,11.0,0.5454545454545452,0.0,1.0,0.36,0.0,0.8666666666666667,0.453781512605042,1.0,1.0,0,1.0,1.0,1.0,103.0,63240050.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,240.0,0.0,20.0,72.0,0.0,0.0,9.0,0.45454545454545436,0.0,1.0,0.0,0.1511111111111111,0.26666666666666666,0.18487394957983191,0.0,0.0,0,1.0,0.0,1.0,103.0,93510045.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,1.0,1.0,408.0,0.0,28.0,56.0,0.0,0.0,11.0,0.45454545454545436,1.0,1.0,0.39999999999999997,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,1,1.0,1.0,1.0,103.0,93510045.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.36363636363636354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,96170015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,96170105.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.0,1.0,1.0,408.0,0.0,20.0,48.0,1.0,1.0,8.0,0.36363636363636354,1.0,1.0,0.0,0.08888888888888888,0.4,0.15126050420168066,0.0,0.0,1,1.0,0.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,0.0,1.0,280.0,0.0,26.0,48.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,63220245.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.36363636363636354,0.0,1.0,0.358,0.0,0.8666666666666667,0.4369747899159664,0.0,1.0,0,1.0,1.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,63520505.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2727272727272727,1.0,1.0,0.0,0.28888888888888886,0.8666666666666667,0.5042016806722689,0.0,0.0,0,0.0,0.0,1.0,103.0,63530020.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,13120015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,320.0,0.0,26.0,36.0,1.0,1.0,11.0,0.45454545454545436,0.0,1.0,0.358,0.0,0.9333333333333333,0.20168067226890757,0.0,1.0,1,1.0,1.0,1.0,103.0,63220245.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,1.0,0.0,0.7333333333333333,0.3361344537815126,1.0,0.0,0,0.0,1.0,1.0,103.0,93510040.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,63530020.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,1.0,1.0,740.0,0.0,26.0,56.0,0.0,0.0,5.0,0.6363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,1.0,1.0,0.06,0.0,0.4,0.1764705882352941,0.0,0.0,0,0.0,1.0,1.0,103.0,63520505.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.0,0.08888888888888888,0.8666666666666667,0.25210084033613445,0.0,0.0,1,0.0,0.0,1.0,103.0,93620015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.36363636363636354,0.0,1.0,0.0,0.1111111111111111,0.8666666666666667,0.25210084033613445,0.0,0.0,1,0.0,0.0,1.0,103.0,93620015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,0.0,1.0,320.0,0.0,20.0,48.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,93510040.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,580.0,0.0,25.0,66.0,0.0,1.0,6.0,0.36363636363636354,0.0,1.0,0.0,0.058888888888888886,0.4,0.15126050420168066,0.0,0.0,0,1.0,0.0,1.0,103.0,93510045.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,1.0,1.0,408.0,0.0,30.0,56.0,1.0,1.0,7.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,63520505.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.18181818181818188,0.0,1.0,0.0,0.035555555555555556,0.13333333333333333,0.05042016806722689,0.0,0.0,0,0.0,0.0,1.0,103.0,13620015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5454545454545452,0.0,1.0,0.32,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,0.0,1.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.09090909090909083,0.0,1.0,0.0,0.26666666666666666,1.0,0.7647058823529411,0.0,0.0,1,0.0,0.0,1.0,103.0,13620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,1.0,1.0,520.0,0.0,20.0,48.0,0.0,0.0,8.0,0.2727272727272727,0.0,1.0,0.0,0.06666666666666667,1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,96170015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,1.0,1.0,408.0,0.0,26.0,70.0,1.0,1.0,8.0,0.18181818181818188,1.0,1.0,0.0,0.039999999999999994,0.4,0.25210084033613445,0.0,0.0,1,1.0,0.0,1.0,103.0,63520505.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0,0.0,1.0,500.0,0.0,26.0,72.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,63730045.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,1.0,1.0,408.0,0.0,26.0,60.0,1.0,1.0,11.0,0.2727272727272727,0.0,1.0,0.358,0.0,0.8666666666666667,0.6050420168067226,1.0,1.0,1,1.0,1.0,1.0,103.0,93620015.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,93510045.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,180.0,0.0,16.0,16.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,63240050.0,0.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,96170105.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,230.0,0.0,26.0,48.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.36363636363636354,0.0,1.0,0.24,0.0,1.0,0.5210084033613445,0.0,0.0,1,0.0,1.0,1.0,103.0,93510040.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,63220245.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,260.0,0.0,26.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,103.0,96170105.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,63730045.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,54.0,1.0,1.0,11.0,0.36363636363636354,0.0,1.0,0.358,0.0,0.8666666666666667,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,103.0,13120015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,381.5,0.0,26.0,48.0,1.0,1.0,11.0,0.36363636363636354,0.0,1.0,0.0,0.16799999999999998,1.0,0.23529411764705882,0.0,0.0,1,1.0,0.0,1.0,103.0,93510055.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,103.0,63530020.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,52.0,1.0,1.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,103.0,63240050.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,180.0,0.0,20.0,48.0,0.0,0.0,6.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,103.0,63530020.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,0.0,1.0,408.0,0.0,26.0,52.0,0.0,0.0,11.0,0.6363636363636365,0.0,1.0,0.312,0.0,0.8666666666666667,0.6050420168067226,0.0,0.0,0,1.0,1.0,1.0,103.0,93620015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,170.0,0.0,16.0,40.0,0.0,0.0,4.0,0.36363636363636354,1.0,1.0,0.0,0.4444444444444444,0.6666666666666666,0.37815126050420167,0.0,0.0,0,1.0,0.0,1.0,103.0,96170015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,1.0,800.0,0.0,30.0,72.0,1.0,1.0,7.0,0.18181818181818188,0.0,1.0,0.32,0.0,0.8666666666666667,0.5630252100840336,0.0,0.0,0,1.0,1.0,1.0,103.0,93510045.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.18181818181818188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,103.0,96170015.0,1.0,0.73006135,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.0,0.0,1.0,408.0,0.0,28.0,78.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.08888888888888888,0.26666666666666666,0.20168067226890757,0.0,0.0,0,1.0,0.0,1.0,103.0,96170015.0,1.0,0.73006135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
